Arxiv	e0ec7776d18b11ea9a8facde48001122	Augmentation Schemes for Particle MCMC	stat.CO	http://arxiv.org/abs/1408.6980v1
Arxiv	e2829552d18b11ea9a8facde48001122	On automating Markov chain Monte Carlo for a class of spatial models	stat.CO	http://arxiv.org/abs/1205.0499v1
Arxiv	e48e4dd2d18b11ea9a8facde48001122	Firefly Monte Carlo: Exact MCMC with Subsets of Data	stat.ML	http://arxiv.org/abs/1403.5693v1
Arxiv	e7d8fdf2d18b11ea9a8facde48001122	General-Purpose MCMC Inference over Relational Structures	cs.AI	http://arxiv.org/abs/1206.6849v1
Arxiv	e9c900d0d18b11ea9a8facde48001122	Speeding Up MCMC by Efficient Data Subsampling	stat.ME	http://arxiv.org/abs/1404.4178v6
Arxiv	eb5fc8cad18b11ea9a8facde48001122	Scaling up Data Augmentation MCMC via Calibration	stat.ME	http://arxiv.org/abs/1703.03123v2
Arxiv	ef3b0a2cd18b11ea9a8facde48001122	Ergodic Inference: Accelerate Convergence by Optimisation	cs.LG	http://arxiv.org/abs/1805.10377v4
Arxiv	f2b22ca8d18b11ea9a8facde48001122	A Unified Particle-Optimization Framework for Scalable Bayesian Sampling	stat.ML	http://arxiv.org/abs/1805.11659v2
Arxiv	f92353bed18b11ea9a8facde48001122	Multilevel Dimension-Independent Likelihood-Informed MCMC for  Large-Scale Inverse Problems	stat.CO	http://arxiv.org/abs/1910.12431v1
Arxiv	fbb16152d18b11ea9a8facde48001122	Involutive MCMC: a Unifying Framework	cs.LG	http://arxiv.org/abs/2006.16653v1
Arxiv	fe346a46d18b11ea9a8facde48001122	Parameter Recovery with Marginal Maximum Likelihood and Markov Chain  Monte Carlo Estimation for the Generalized Partial Credit Model	stat.AP	http://arxiv.org/abs/1809.07359v1
Arxiv	0083bccad18c11ea9a8facde48001122	Non-asymptotic Error Bounds for Sequential MCMC Methods in Multimodal  Settings	math.PR	http://arxiv.org/abs/1205.6733v1
Arxiv	02dd1bc4d18c11ea9a8facde48001122	Non-asymptotic Error Bounds for Sequential MCMC and Stability of  Feynman-Kac Propagators	math.PR	http://arxiv.org/abs/1204.2382v1
Arxiv	05053058d18c11ea9a8facde48001122	Bayesian Lasso : Concentration and MCMC Diagnosis	math.ST	http://arxiv.org/abs/1802.08572v1
Arxiv	077863bed18c11ea9a8facde48001122	Notes on Using Control Variates for Estimation with Reversible MCMC  Samplers	stat.CO	http://arxiv.org/abs/0907.4160v2
Arxiv	0b59f3b2d18c11ea9a8facde48001122	Efficient Bayesian inference for stochastic volatility models with  ensemble MCMC methods	stat.CO	http://arxiv.org/abs/1412.3013v1
Arxiv	0ede2ed6d18c11ea9a8facde48001122	On the asymptotic variance of reversible Markov chain without cycles	math.PR	http://arxiv.org/abs/1712.03808v1
Arxiv	114ab6e4d18c11ea9a8facde48001122	A Multi-armed Bandit MCMC, with applications in sampling from doubly  intractable posterior	stat.CO	http://arxiv.org/abs/1903.05726v2
Arxiv	138580b0d18c11ea9a8facde48001122	Learning Deep Generative Models with Annealed Importance Sampling	stat.ML	http://arxiv.org/abs/1906.04904v2
Arxiv	159c4c1cd18c11ea9a8facde48001122	Efficient Bernoulli factory MCMC for intractable likelihoods	stat.CO	http://arxiv.org/abs/2004.07471v1
Arxiv	18618368d18c11ea9a8facde48001122	Projected Latent Markov Chain Monte Carlo: Conditional Inference with  Normalizing Flows	cs.LG	http://arxiv.org/abs/2007.06140v2
Arxiv	1c2d32a8d18c11ea9a8facde48001122	A Gibbs Sampling Alternative to Reversible Jump MCMC	stat.CO	http://arxiv.org/abs/0902.4117v1
Arxiv	1e099f6cd18c11ea9a8facde48001122	A Stable Manifold MCMC Method for High Dimensions	stat.ME	http://arxiv.org/abs/1403.7711v1
Arxiv	203ff4ded18c11ea9a8facde48001122	Markov-Chain Monte-Carlo A Bayesian Approach to Statistical Mechanics	astro-ph.GA	http://arxiv.org/abs/1206.6905v1
Arxiv	22cf68e2d18c11ea9a8facde48001122	Parallelizing MCMC with Random Partition Trees	stat.ML	http://arxiv.org/abs/1506.03164v2
Arxiv	262dc4c0d18c11ea9a8facde48001122	The MCMC split sampler: A block Gibbs sampling scheme for latent  Gaussian models	stat.CO	http://arxiv.org/abs/1506.06285v1
Arxiv	2c416574d18c11ea9a8facde48001122	Average of Recentered Parallel MCMC for Big Data	stat.CO	http://arxiv.org/abs/1706.04780v2
Arxiv	2f5e6630d18c11ea9a8facde48001122	Convergence diagnostics for MCMC draws of a categorical variable	stat.ME	http://arxiv.org/abs/1706.04919v1
Arxiv	32ced7bed18c11ea9a8facde48001122	Pseudo-extended Markov chain Monte Carlo	stat.ME	http://arxiv.org/abs/1708.05239v3
Arxiv	3639d66ad18c11ea9a8facde48001122	A Convergence Analysis for A Class of Practical Variance-Reduction  Stochastic Gradient MCMC	stat.ML	http://arxiv.org/abs/1709.01180v1
Arxiv	393f3c7ed18c11ea9a8facde48001122	Block-Value Symmetries in Probabilistic Graphical Models	cs.AI	http://arxiv.org/abs/1807.00643v2
Arxiv	3e15a95ed18c11ea9a8facde48001122	Stochastic gradient Markov chain Monte Carlo	stat.CO	http://arxiv.org/abs/1907.06986v1
Arxiv	43bf4572d18c11ea9a8facde48001122	Challenges in Bayesian inference via Markov chain Monte Carlo for neural  networks	stat.ML	http://arxiv.org/abs/1910.06539v3
Arxiv	4a360f80d18c11ea9a8facde48001122	Most Likely Optimal Subsampled Markov Chain Monte Carlo	stat.ME	http://arxiv.org/abs/2005.11461v1
Arxiv	4c6b15f2d18c11ea9a8facde48001122	Rate-optimal refinement strategies for local approximation MCMC	stat.CO	http://arxiv.org/abs/2006.00032v1
Arxiv	5de14b3ad18c11ea9a8facde48001122	MCMC assisted by Belief Propagation	stat.ML	http://arxiv.org/abs/1605.09042v6
Arxiv	61bbea62d18c11ea9a8facde48001122	On the Anatomy of MCMC-Based Maximum Likelihood Learning of Energy-Based  Models	stat.ML	http://arxiv.org/abs/1903.12370v4
Arxiv	68382590d18c11ea9a8facde48001122	Multicanonical MCMC for Sampling Rare Events	cond-mat.stat-mech	http://arxiv.org/abs/1305.3039v2
Arxiv	69d9fee6d18c11ea9a8facde48001122	Orthogonal parallel MCMC methods for sampling and optimization	stat.CO	http://arxiv.org/abs/1507.08577v2
Arxiv	6b7f7c58d18c11ea9a8facde48001122	MCMC-Based Inference in the Era of Big Data: A Fundamental Analysis of  the Convergence Complexity of High-Dimensional Chains	math.ST	http://arxiv.org/abs/1508.00947v2
Arxiv	6e28e408d18c11ea9a8facde48001122	The block-Poisson estimator for optimally tuned exact subsampling MCMC	stat.CO	http://arxiv.org/abs/1603.08232v6
Arxiv	723fb774d18c11ea9a8facde48001122	Estimating red noise in quasi-periodic signals with MCMC-based Bayesian	astro-ph.SR	http://arxiv.org/abs/2002.09816v1
Arxiv	741bebeed18c11ea9a8facde48001122	An Adaptive Sequential Monte Carlo Sampler	stat.CO	http://arxiv.org/abs/1005.1193v2
Arxiv	77344eb6d18c11ea9a8facde48001122	Control Variates for Reversible MCMC Samplers	stat.CO	http://arxiv.org/abs/1008.1355v1
Arxiv	7a26a16ed18c11ea9a8facde48001122	A Split-Merge MCMC Algorithm for the Hierarchical Dirichlet Process	stat.ML	http://arxiv.org/abs/1201.1657v1
Arxiv	7cee9e1ad18c11ea9a8facde48001122	Variational MCMC	cs.LG	http://arxiv.org/abs/1301.2266v1
Arxiv	82149b2ed18c11ea9a8facde48001122	Parallelizing MCMC via Weierstrass Sampler	stat.CO	http://arxiv.org/abs/1312.4605v2
Arxiv	857ea534d18c11ea9a8facde48001122	MCMC for Imbalanced Categorical Data	math.ST	http://arxiv.org/abs/1605.05798v2
Arxiv	88536394d18c11ea9a8facde48001122	label.switching: An R Package for Dealing with the Label Switching  Problem in MCMC Outputs	stat.CO	http://arxiv.org/abs/1503.02271v1
Arxiv	8a052baad18c11ea9a8facde48001122	Partition MCMC for inference on acyclic digraphs	stat.ML	http://arxiv.org/abs/1504.05006v2
Arxiv	8bb70a40d18c11ea9a8facde48001122	Importance sampling type estimators based on approximate marginal MCMC	stat.CO	http://arxiv.org/abs/1609.02541v6
Arxiv	8ec4a224d18c11ea9a8facde48001122	Approximate Inference with Amortised MCMC	stat.ML	http://arxiv.org/abs/1702.08343v2
Arxiv	94ed3b70d18c11ea9a8facde48001122	A-NICE-MC: Adversarial Training for MCMC	stat.ML	http://arxiv.org/abs/1706.07561v3
Arxiv	a2042116d18c11ea9a8facde48001122	Underdamped Langevin MCMC: A non-asymptotic analysis	stat.ML	http://arxiv.org/abs/1707.03663v7
Arxiv	a44274aad18c11ea9a8facde48001122	Markov Chain Monte Carlo sampling for conditional tests: A link between  permutation tests and algebraic statistics	stat.CO	http://arxiv.org/abs/1707.08513v1
Arxiv	a6eb7fe4d18c11ea9a8facde48001122	Mini-batch Tempered MCMC	stat.CO	http://arxiv.org/abs/1707.09705v8
Arxiv	abaaf03cd18c11ea9a8facde48001122	Efficient MCMC for Gibbs Random Fields using pre-computation	stat.CO	http://arxiv.org/abs/1710.04093v2
Arxiv	ae24499ed18c11ea9a8facde48001122	Informed proposals for local MCMC in discrete spaces	stat.CO	http://arxiv.org/abs/1711.07424v1
Arxiv	b12764f0d18c11ea9a8facde48001122	A Convergence Diagnostic for Bayesian Clustering	stat.CO	http://arxiv.org/abs/1712.02750v2
Arxiv	ba9f3102d18c11ea9a8facde48001122	A New Wald Test for Hypothesis Testing Based on MCMC outputs	econ.EM	http://arxiv.org/abs/1801.00973v1
Arxiv	bd0632a6d18c11ea9a8facde48001122	Variational Inference as an alternative to MCMC for parameter estimation  and model selection	astro-ph.IM	http://arxiv.org/abs/1803.06473v2
Arxiv	bfbefd20d18c11ea9a8facde48001122	Meta-Learning for Stochastic Gradient MCMC	stat.ML	http://arxiv.org/abs/1806.04522v1
Arxiv	c2aa2faad18c11ea9a8facde48001122	Accelerating delayed-acceptance Markov chain Monte Carlo algorithms	stat.CO	http://arxiv.org/abs/1806.05982v2
Arxiv	c63be01ed18c11ea9a8facde48001122	Limit theorems for sequential MCMC methods	stat.CO	http://arxiv.org/abs/1807.01057v2
Arxiv	c8c9c9f4d18c11ea9a8facde48001122	Unbiased Markov chain Monte Carlo for intractable target distributions	stat.CO	http://arxiv.org/abs/1807.08691v3
Arxiv	cd7f0914d18c11ea9a8facde48001122	A Single SMC Sampler on MPI that Outperforms a Single MCMC Sampler	stat.CO	http://arxiv.org/abs/1905.10252v1
Arxiv	d1d04bc2d18c11ea9a8facde48001122	A Conceptual Introduction to Markov Chain Monte Carlo Methods	stat.OT	http://arxiv.org/abs/1909.12313v2
Arxiv	da1e567ad18c11ea9a8facde48001122	Posterior computation with the Gibbs zig-zag sampler	stat.CO	http://arxiv.org/abs/2004.04254v1
Arxiv	dc6f9fd8d18c11ea9a8facde48001122	Adaptive MCMC for synthetic likelihoods and correlated synthetic  likelihoods	stat.ME	http://arxiv.org/abs/2004.04558v1
Arxiv	df86037ed18c11ea9a8facde48001122	Learning Energy-based Model with Flow-based Backbone by Neural Transport  MCMC	stat.ML	http://arxiv.org/abs/2006.06897v1
Arxiv	e8a00838d18c11ea9a8facde48001122	An Adaptive Markov Chain Monte Carlo Method for GARCH Model	q-fin.CP	http://arxiv.org/abs/0901.0992v1
Arxiv	ea34ad52d18c11ea9a8facde48001122	Weak consistency of Markov chain Monte Carlo methods	math.ST	http://arxiv.org/abs/1103.5679v3
Arxiv	ec6e1360d18c11ea9a8facde48001122	Testing MCMC code	cs.SE	http://arxiv.org/abs/1412.5218v1
Arxiv	ee798efad18c11ea9a8facde48001122	Embarrassingly Parallel Sequential Markov-chain Monte Carlo for Large  Sets of Time Series	stat.CO	http://arxiv.org/abs/1512.01496v1
Arxiv	f4ecc176d18c11ea9a8facde48001122	On Bayesian inference for the M/G/1 queue with efficient MCMC sampling	stat.CO	http://arxiv.org/abs/1401.5548v1
Arxiv	faac9aa0d18c11ea9a8facde48001122	Complexity Bounds for MCMC via Diffusion Limits	math.PR	http://arxiv.org/abs/1411.0712v1
Arxiv	fe0db81ed18c11ea9a8facde48001122	MCMC inference for Markov Jump Processes via the Linear Noise  Approximation	stat.CO	http://arxiv.org/abs/1211.4801v1
Arxiv	ffa21666d18c11ea9a8facde48001122	Single step and multiple step forecasting in one dimensional single  chirp signal using MCMC based Bayesian analysis	stat.ME	http://arxiv.org/abs/1406.7143v3
Arxiv	0201f8f4d18d11ea9a8facde48001122	A hybrid sampler for Poisson-Kingman mixture models	stat.CO	http://arxiv.org/abs/1509.07376v1
Arxiv	042eb626d18d11ea9a8facde48001122	Parallel Metropolis chains with cooperative adaptation	stat.CO	http://arxiv.org/abs/1509.07993v1
Arxiv	05fd2b72d18d11ea9a8facde48001122	Scalable MCMC for Mixed Membership Stochastic Blockmodels	cs.LG	http://arxiv.org/abs/1510.04815v2
Arxiv	084f2f56d18d11ea9a8facde48001122	Parallel Chromatic MCMC with Spatial Partitioning	stat.ML	http://arxiv.org/abs/1612.00595v2
Arxiv	0b8681f6d18d11ea9a8facde48001122	Adaptive Sequential MCMC for Combined State and Parameter Estimation	stat.AP	http://arxiv.org/abs/1803.07734v1
Arxiv	11a70416d18d11ea9a8facde48001122	On the convergence time of some non-reversible Markov chain Monte Carlo  methods	stat.CO	http://arxiv.org/abs/1807.02614v3
Arxiv	18608a0cd18d11ea9a8facde48001122	Policy Guided Monte Carlo: Reinforcement Learning Markov Chain Dynamics	physics.comp-ph	http://arxiv.org/abs/1808.09095v2
Arxiv	19f61774d18d11ea9a8facde48001122	Irreversible Langevin MCMC on Lie Groups	math.ST	http://arxiv.org/abs/1903.08939v1
Arxiv	1df22408d18d11ea9a8facde48001122	Multiple projection MCMC algorithms on submanifolds	math.NA	http://arxiv.org/abs/2003.09402v1
Arxiv	20679344d18d11ea9a8facde48001122	LISA Data Analysis using MCMC methods	gr-qc	http://arxiv.org/abs/gr-qc/0506059v1
Arxiv	21fdbe72d18d11ea9a8facde48001122	Note on the computation of the Metropolis-Hastings ratio for  Birth-or-Death moves in trans-dimensional MCMC algorithms for signal  decomposition problems	stat.CO	http://arxiv.org/abs/1111.6245v2
Arxiv	23f55604d18d11ea9a8facde48001122	Complexity Analysis of Accelerated MCMC Methods for Bayesian Inversion	math.NA	http://arxiv.org/abs/1207.2411v2
Arxiv	263d9994d18d11ea9a8facde48001122	MCMC Using Ensembles of States for Problems with Fast and Slow Variables  such as Gaussian Process Regression	stat.CO	http://arxiv.org/abs/1101.0387v1
Arxiv	2ae583d0d18d11ea9a8facde48001122	Tree-Guided MCMC Inference for Normalized Random Measure Mixture Models	stat.ML	http://arxiv.org/abs/1511.05650v1
Arxiv	2d4c12e2d18d11ea9a8facde48001122	Fast Bayesian whole-brain fMRI analysis with spatial 3D priors	stat.CO	http://arxiv.org/abs/1606.00980v2
Arxiv	2f1c535cd18d11ea9a8facde48001122	Geometric MCMC for Infinite-Dimensional Inverse Problems	stat.CO	http://arxiv.org/abs/1606.06351v2
Arxiv	30b076bcd18d11ea9a8facde48001122	Cooperative Training of Descriptor and Generator Networks	stat.ML	http://arxiv.org/abs/1609.09408v3
Arxiv	5df029b0d18d11ea9a8facde48001122	Accelerating MCMC with active subspaces	math.NA	http://arxiv.org/abs/1510.00024v2
Arxiv	60f85b3cd18d11ea9a8facde48001122	Inverse modeling of hydrologic systems with adaptive multi-fidelity  Markov chain Monte Carlo simulations	math.OC	http://arxiv.org/abs/1712.02070v3
Arxiv	6b02cd74d18d11ea9a8facde48001122	Adaptive MCMC via Combining Local Samplers	cs.LG	http://arxiv.org/abs/1806.03816v6
Arxiv	6d8d2f6cd18d11ea9a8facde48001122	Dynamic MCMC Sampling	cs.DS	http://arxiv.org/abs/1904.11807v1
Arxiv	700e24dad18d11ea9a8facde48001122	Towards Sampling from Nondirected Probabilistic Graphical models using a  D-Wave Quantum Annealer	cs.LG	http://arxiv.org/abs/1905.00159v1
Arxiv	73e7f91ed18d11ea9a8facde48001122	Ensemble MCMC: Accelerating Pseudo-Marginal MCMC for State Space Models  using the Ensemble Kalman Filter	stat.CO	http://arxiv.org/abs/1906.02014v2
Arxiv	76e177dad18d11ea9a8facde48001122	Markov-Chain Monte Carlo Approximation of the Ideal Observer using  Generative Adversarial Networks	eess.SP	http://arxiv.org/abs/2001.09526v1
Arxiv	7915d258d18d11ea9a8facde48001122	Deep Involutive Generative Models for Neural MCMC	stat.ML	http://arxiv.org/abs/2006.15167v2
Arxiv	7c0b578ad18d11ea9a8facde48001122	Supplement to "Reversible MCMC on Markov equivalence classes of sparse  directed acyclic graphs"	stat.ML	http://arxiv.org/abs/1303.0632v2
Arxiv	7e33981ad18d11ea9a8facde48001122	MCMC convergence diagnosis using geometry of Bayesian LASSO	math.ST	http://arxiv.org/abs/1512.01366v1
Arxiv	809d9f74d18d11ea9a8facde48001122	Non-asymptotic error bounds for scaled underdamped Langevin MCMC	stat.ML	http://arxiv.org/abs/1912.03154v1
Arxiv	8478a8f0d18d11ea9a8facde48001122	MCMC joint separation and segmentation of hidden Markov fields	physics.data-an	http://arxiv.org/abs/physics/0211051v1
Arxiv	86bd81a8d18d11ea9a8facde48001122	Reversible jump Markov chain Monte Carlo	stat.ME	http://arxiv.org/abs/1001.2055v1
Arxiv	890d2a8ad18d11ea9a8facde48001122	Likelihood-free Markov chain Monte Carlo	stat.ME	http://arxiv.org/abs/1001.2058v1
Arxiv	8de18506d18d11ea9a8facde48001122	Estimating the granularity coefficient of a Potts-Markov random field  within an MCMC algorithm	stat.CO	http://arxiv.org/abs/1207.5355v1
Arxiv	8f776fe8d18d11ea9a8facde48001122	Decayed MCMC Filtering	cs.AI	http://arxiv.org/abs/1301.0584v1
Arxiv	91cdebbed18d11ea9a8facde48001122	MCMC methods for Gaussian process models using fast approximations for  the likelihood	stat.CO	http://arxiv.org/abs/1305.2235v1
Arxiv	93e31d34d18d11ea9a8facde48001122	Ergodicity of Approximate MCMC Chains with Applications to Large Data  Sets	math.ST	http://arxiv.org/abs/1405.0182v2
Arxiv	9706b692d18d11ea9a8facde48001122	Scalable MCMC for Large Data Problems using Data Subsampling and the  Difference Estimator	stat.ME	http://arxiv.org/abs/1507.02971v3
Arxiv	98d73fbed18d11ea9a8facde48001122	An adaptive independence sampler MCMC algorithm for infinite dimensional  Bayesian inferences	math.NA	http://arxiv.org/abs/1508.03283v2
Arxiv	9b921e5ed18d11ea9a8facde48001122	Parallel Markov Chain Monte Carlo via Spectral Clustering	stat.ME	http://arxiv.org/abs/1605.09454v1
Arxiv	9f4843b6d18d11ea9a8facde48001122	Experience Rating with Poisson Mixtures	stat.AP	http://arxiv.org/abs/1012.4702v1
Arxiv	a1562420d18d11ea9a8facde48001122	Bayesian structure learning using dynamic programming and MCMC	cs.LG	http://arxiv.org/abs/1206.5247v1
Arxiv	a4a03f08d18d11ea9a8facde48001122	MCMC for doubly-intractable distributions	stat.CO	http://arxiv.org/abs/1206.6848v1
Arxiv	a695e31cd18d11ea9a8facde48001122	Adaptive Metropolis Algorithm Using Variational Bayesian Adaptive Kalman  Filter	math.ST	http://arxiv.org/abs/1308.5875v3
Arxiv	aae75554d18d11ea9a8facde48001122	Efficient Exploration of Multi-Modal Posterior Distributions	astro-ph.IM	http://arxiv.org/abs/1408.3969v1
Arxiv	ad2b27aad18d11ea9a8facde48001122	Light and Widely Applicable MCMC: Approximate Bayesian Inference for  Large Datasets	stat.ME	http://arxiv.org/abs/1503.04178v2
Arxiv	b022da02d18d11ea9a8facde48001122	Nonasymptotic bounds on the mean square error for MCMC estimates via  renewal techniques	stat.CO	http://arxiv.org/abs/1101.5837v2
Arxiv	b24209a2d18d11ea9a8facde48001122	On the Mixing Time of Markov Chain Monte Carlo for Integer Least-Square  Problems	cs.IT	http://arxiv.org/abs/1203.2213v1
Arxiv	b42eba9ed18d11ea9a8facde48001122	Parallel MCMC with Generalized Elliptical Slice Sampling	stat.CO	http://arxiv.org/abs/1210.7477v2
Arxiv	b6e3281ad18d11ea9a8facde48001122	A fully Bayesian strategy for high-dimensional hierarchical modeling  using massively parallel computing	stat.CO	http://arxiv.org/abs/1606.06659v1
Arxiv	bb1b9d90d18d11ea9a8facde48001122	Model-based clustering based on sparse finite Gaussian mixtures	stat.ME	http://arxiv.org/abs/1606.06828v1
Arxiv	bcb0674ed18d11ea9a8facde48001122	A hybrid adaptive MCMC algorithm in function spaces	stat.CO	http://arxiv.org/abs/1607.01458v1
Arxiv	bf3c83a8d18d11ea9a8facde48001122	A Divergence Bound for Hybrids of MCMC and Variational Inference and an  Application to Langevin Dynamics and SGVI	cs.LG	http://arxiv.org/abs/1706.06529v1
