Scopus	in silico benchmarking of metagenomic tools for coding sequence detection reveals the limits of sensitivity and precision	SCOPUS_ID:85092693650	10.1186/s12859-020-03802-0	None	Article	Full Text
Scopus	classical and bayesian inference for the burr type xii distribution under generalized progressive type i hybrid censored sample	SCOPUS_ID:85102997376	10.2991/jsta.d.201211.001	None	Article	Full Text
Scopus	comparisons of four protein binding models characterizing the pharmacokinetics of unbound phenytoin in adult patients using non linear mixed effects modeling	SCOPUS_ID:85092218526	10.1007/s40268-020-00323-2	None	Article	Full Text
Scopus	hpv eman accurate hpv detection and genotyping em algorithm	SCOPUS_ID:85089995588	10.1038/s41598-020-71300-7	None	Article	Full Text
Scopus	optimization of [<sup>18</sup>f]psma 100pet ct using regularized reconstruction in patients with prostate cancer	SCOPUS_ID:85084459675	10.1186/s40658-020-00298-8	None	Article	Full Text
Scopus	missing data handling methods for lifelogs based wellness index estimationcomparative analysis with panel data	SCOPUS_ID:85098542771	10.2196/20597	None	Article	Full Text
Scopus	establishment of a clinical spect/ct protocol for imaging of <sup>161</sup>tb	SCOPUS_ID:85087182513	10.1186/s40658-020-00314-x	None	Article	Full Text
Scopus	impact of the size of the normal database on the performance of the specific binding ratio in dopamine transporter spect	SCOPUS_ID:85085061139	10.1186/s40658-020-00304-z	None	Article	Full Text
Scopus	on the strain rate sensitivity of fused filament fabrication (fffprocessed plaabspetgpa6and pp thermoplastic polymers	SCOPUS_ID:85097585932	10.3390/polym12122924	None	Article	Full Text
Scopus	enhancing droplet based single nucleus rna seq resolution using the semi supervised machine learning classifier diem	SCOPUS_ID:85087404043	10.1038/s41598-020-67513-5	None	Article	Full Text
Scopus	hla a b c drb1 dqa1anddqballele and haplotype frequencies defined by next generation sequencing in a population of east croatia blood donors	SCOPUS_ID:85082561853	10.1038/s41598-020-62175-9	None	Article	Full Text
Scopus	impact of the bayesian penalized likelihood algorithm (q.clear®in comparison with the osem reconstruction on low contrast pet hypoxic images	SCOPUS_ID:85084420057	10.1186/s40658-020-00300-3	None	Article	Full Text
Scopus	capabilities of multi pinhole spect with two stationary detectors for in vivo rat imaging	SCOPUS_ID:85094647993	10.1038/s41598-020-75696-0	None	Article	Full Text
Scopus	optimization of a bayesian penalized likelihood algorithm (q.clearfor <sup>18</sup>f naf bone pet/ct images acquired over shorter durations using a custom designed phantom	SCOPUS_ID:85090888431	10.1186/s40658-020-00325-8	None	Article	Full Text
Scopus	reconstructed spatial resolution and contrast recovery with bayesian penalized likelihood reconstruction (q.clearfor fdg pet compared to time of flight (tofwith point spread function (psf)	SCOPUS_ID:85077673746	10.1186/s40658-020-0270-y	None	Article	Full Text
Scopus	freeform optics design for extended sources in paraxial approximation exploiting the expectation maximization algorithm	SCOPUS_ID:85097276261	10.1364/OE.412541	None	Article	Full Text
Scopus	bridging predictive analytics and mobile crowdsensing for future risk maps of communities against covid 19	SCOPUS_ID:85097649216	10.1145/3416012.3424624	None	Conference Paper	Full Text
Scopus	the use of finite mixture models and em algorithm to analyze grain structure in hpt nanostructured metallic materials	SCOPUS_ID:85097438004	10.1088/1757-899X/969/1/012084	None	Conference Paper	Full Text
Scopus	3d compton image reconstruction method for whole gamma imaging	SCOPUS_ID:85097197866	10.1088/1361-6560/abb92e	None	Article	Full Text
Scopus	a non gaussian adaptive importance sampling method for high dimensional and multi failure region yield analysis	SCOPUS_ID:85097954771	10.1145/3400302.3415633	None	Conference Paper	Full Text
Scopus	load sharing model under lindley distribution and its parameter estimation using the expectation maximization algorithm	SCOPUS_ID:85096396933	10.3390/e22111329	None	Article	Full Text
Scopus	analysis on course scores of learners of online teaching platforms based on data mining	SCOPUS_ID:85097586806	10.18280/ISI.250508	None	Article	Full Text
Scopus	zero inflated gaussian mixed models for analyzing longitudinal microbiome data	SCOPUS_ID:85095960889	10.1371/journal.pone.0242073	None	Article	Full Text
Scopus	an advanced workflow for single particle imaging with the limited data at an x ray free electron laser	SCOPUS_ID:85095833051	10.1107/S2052252520012798	None	Article	Full Text
Scopus	long non coding rna baceas is an independent unfavorable prognostic factor in liver cancer	SCOPUS_ID:85091649327	10.3892/ol.2020.12065	None	Article	Full Text
Scopus	class agnostic weighted normalization of staining in histopathology images using a spatially constrained mixture model	SCOPUS_ID:85094933217	10.1109/TMI.2020.2992108	None	Article	Full Text
Scopus	a safe region imputation method for handling medical data with missing values	SCOPUS_ID:85094669733	10.3390/sym12111792	None	Article	Full Text
Scopus	characterizing infectious disease progression through discrete states using hidden markov models	SCOPUS_ID:85096791819	10.1371/journal.pone.0242683	None	Article	Full Text
Scopus	zscrgana gan based expectation maximization model for zero shot retrieval of images from textual descriptions	SCOPUS_ID:85095863221	10.1145/3340531.3411995	None	Conference Paper	Full Text
Scopus	zero problems with compositional data of physical behaviorsa comparison of three zero replacement methods	SCOPUS_ID:85092443949	10.1186/s12966-020-01029-z	None	Article	Full Text
Scopus	progress on the national echinococcosis control programme in chinaanalysis of humans and dogs population intervention during 2002014	SCOPUS_ID:85092329676	10.1186/s40249-020-00747-7	None	Article	Full Text
Scopus	mgmt promoter methylation and idhmutations do not affect [<sup>18</sup>f]fdopa uptake in primary brain tumors	SCOPUS_ID:85092931811	10.3390/ijms21207598	None	Article	Full Text
Scopus	acoustic signal characterization based on hidden markov models with applications to geoacoustic inversions	SCOPUS_ID:85095390395	10.1121/10.0002256	None	Article	Full Text
Scopus	mrf model based estimation of camera parameters and detection of underwater moving objects	SCOPUS_ID:85091884264	10.4018/IJCINI.2020100101	None	Article	Full Text
Scopus	local and global analysis of macromolecular atomic displacement parameters	SCOPUS_ID:85092623696	10.1107/S2059798320011043	None	Article	Full Text
Scopus	scale mixture of rayleigh distribution	SCOPUS_ID:85094121700	10.3390/math8101842	None	Article	Full Text
Scopus	sacubitril/valsartan vsangiotensin receptor inhibition in heart failurea real world study in taiwan	SCOPUS_ID:85088578340	10.1002/ehf2.12924	None	Article	Full Text
Scopus	perspectives on viral rna genomes and the rna folding problem	SCOPUS_ID:85092355924	10.3390/v12101126	None	Review	Full Text
Scopus	evidential estimation of anuncertain mixed exponential distribution under progressive censoring	SCOPUS_ID:85092942868	10.3390/e22101106	None	Article	Full Text
Scopus	a probabilistic verification application of random value distribution of defects in rail tracks of industrial facilities	SCOPUS_ID:85093068566	10.1088/1757-899X/919/2/022002	None	Conference Paper	Full Text
Scopus	non linear mixed effects pharmacokinetic modeling of the novel cox selective inhibitor vitacoxib in cats	SCOPUS_ID:85092386364	10.3389/fvets.2020.554033	None	Article	Full Text
Scopus	assessment of particle size magnifier inversion methods to obtain the particle size distribution from atmospheric measurements	SCOPUS_ID:85092793218	10.5194/amt-13-4885-2020	None	Article	Full Text
Scopus	accurate determination of node and arc multiplicities in de bruijn graphs using conditional random fields	SCOPUS_ID:85091053959	10.1186/s12859-020-03740-x	None	Article	Full Text
Scopus	efficient inference in state space models through adaptive learning in online monte carlo expectation maximization	SCOPUS_ID:85076038874	10.1007/s00180-019-00937-4	None	Article	Full Text
Scopus	blind modulation identification of underwater acoustic mpsk using sparse bayesian learning and expectation maximization	SCOPUS_ID:85090218203	10.3390/app10175919	None	Article	Full Text
Scopus	em estimation for the poisson inverse gamma regression model with varying dispersionan application to insurance ratemaking	SCOPUS_ID:85091213771	10.3390/risks8030097	None	Article	Full Text
Scopus	reproducibility challenges for biomarker detection with uncertain but informative experimental data	SCOPUS_ID:85092626722	10.2217/bmm-2019-0599	None	Review	Full Text
Scopus	automatic unsupervised respiratory analysis of infant respiratory inductance plethysmography signals	SCOPUS_ID:85090905032	10.1371/journal.pone.0238402	None	Article	Full Text
Scopus	a bivariate joint frailty model with mixture framework for survival analysis of recurrent events with dependent censoring and cure fraction	SCOPUS_ID:85078036643	10.1111/biom.13202	None	Article	Full Text
Scopus	combining social media and fda adverse event reporting system to detect adverse drug reactions	SCOPUS_ID:85084443190	10.1007/s40264-020-00943-2	None	Article	Full Text
Scopus	multiparametric imaging hippocampal neurodegeneration and functional connectivity with simultaneous pet/mri in alzheimer’s disease	SCOPUS_ID:85081246520	10.1007/s00259-020-04752-8	None	Article	Full Text
Scopus	high resolution pet imaging reveals subtle impairment of the serotonin transporter in an early non depressed parkinson’s disease cohort	SCOPUS_ID:85078891911	10.1007/s00259-020-04683-4	None	Article	Full Text
Scopus	skew normal median regression model with applications	SCOPUS_ID:85090503214	10.1088/1742-6596/1616/1/012079	None	Conference Paper	Full Text
Scopus	prediction and optimization of sharing bikes queuing model in grid of geohash coding	SCOPUS_ID:85086043828	10.1177/0020294019877521	None	Article	Full Text
Scopus	a combined hmm pcnn model in the contourlet domain for image data compression	SCOPUS_ID:85089489898	10.1371/journal.pone.0236089	None	Article	Full Text
Scopus	introducing a general class of species diversification models for phylogenetic trees	SCOPUS_ID:85080972239	10.1111/stan.12205	None	Article	Full Text
Scopus	improved method for correcting sample mahalanobis distance without estimating population eigenvalues or eigenvectors of covariance matrix	SCOPUS_ID:85087955648	10.1007/s41060-019-00201-4	None	Article	Full Text
Scopus	mixwilda program for examining the effects of variance and slope of time varying variables in intensive longitudinal data	SCOPUS_ID:85077432672	10.3758/s13428-019-01322-1	None	Article	Full Text
Scopus	dynamic estimation of auditory temporal response functions via state space models with gaussian mixture process noise	SCOPUS_ID:85090600083	10.1371/journal.pcbi.1008172	None	Article	Full Text
Scopus	technical noteultra high resolution radiotracer specific digital pet brain phantoms based on the bigbrain atlas	SCOPUS_ID:85086155503	10.1002/mp.14218	None	Article	Full Text
Scopus	imputeqcan r package for assessing imputation quality of genotypes and optimizing imputation parameters	SCOPUS_ID:85088537596	10.1186/s12859-020-03589-0	None	Article	Full Text
Scopus	combining partially overlapping multi omics data in databases using relationship matrices	SCOPUS_ID:85088791138	10.3389/fpls.2020.00947	None	Article	Full Text
Scopus	a tractable latent variable model for nonlinear dimensionality reduction	SCOPUS_ID:85088113520	10.1073/pnas.1916012117	None	Article	Full Text
Scopus	em detwina program for resolving indexing ambiguity in serial crystallography using the expectation maximization algorithm	SCOPUS_ID:85090734854	10.3390/cryst10070588	None	Article	Full Text
Scopus	direction of arrival estimation for the uniform or non uniform noise with adaptive expectation maximisation algorithm	SCOPUS_ID:85087793428	10.1049/iet-rsn.2019.0584	None	Article	Full Text
Scopus	learning neighborhood reasoning label distribution (nrldfor facial age estimation	SCOPUS_ID:85090380347	10.1109/ICME46284.2020.9102953	None	Conference Paper	Full Text
Scopus	bayesian operational modal analysis of a long span cable stayed sea crossing bridge	SCOPUS_ID:85088089628	10.1631/jzus.A1900511	None	Article	Full Text
Scopus	non parametric frailty cox models for hierarchical time to event data	SCOPUS_ID:85086862415	10.1093/biostatistics/kxy071	None	Article	Full Text
Scopus	a study on compensatory scattering correction of industrial  photon 3d imaging method	SCOPUS_ID:85089778917	10.1063/5.0015022	None	Article	Full Text
Scopus	textual data summarization using the self organized co clustering model	SCOPUS_ID:85080064554	10.1016/j.patcog.2020.107315	None	Article	Full Text
