Scopus	bayesian estimation of the dina model with pólya gamma gibbs sampling	SCOPUS_ID:85082662676	10.3389/fpsyg.2020.00384	None	Article	Full Text
Scopus	statistical modeling of women employment status at harari region urban districtsbayesian approach	SCOPUS_ID:85094200742	10.1007/s40745-019-00215-6	None	Article	Full Text
Scopus	a generalized black litterman model	SCOPUS_ID:85091635668	10.1287/opre.2019.1893	None	Article	Full Text
Scopus	unsupervised bayesian learning for rice panicle segmentation with uav images	SCOPUS_ID:85081268022	10.1186/s13007-020-00567-8	None	Article	Full Text
Scopus	reverse engineering gene networks using global local shrinkage rules	SCOPUS_ID:85077437709	10.1098/rsfs.2019.0049	None	Article	Full Text
Scopus	accelerated life test method for the doubly truncated burr type xii distribution	SCOPUS_ID:85080147413	10.3390/math8020162	None	Article	Full Text
Scopus	chromatixcomputing the functional landscape of many body chromatin interactions in transcriptionally active loci from deconvolved single cells	SCOPUS_ID:85078040890	10.1186/s13059-019-1904-z	None	Article	Full Text
Scopus	estimating dominance genetic variances for growth traits in american angus males using genomic models	SCOPUS_ID:85078381443	10.1093/jas/skz384	None	Article	Full Text
Scopus	a novel restricted boltzmann machine training algorithm with fast gibbs sampling policy	SCOPUS_ID:85082801783	10.1155/2020/4206457	None	Article	Full Text
Scopus	bayesian change point estimation based on masked data in exponential distribution parallel system	SCOPUS_ID:85085248536	10.46300/9106.2020.14.5	None	Article	Full Text
Scopus	document clustering meets topic modeling with word embeddings	SCOPUS_ID:85085732531	10.1137/1.9781611976236.28	None	Conference Paper	Full Text
Scopus	markov chain monte carlo estimation method of confirmatory factor analysis model with mixed data	SCOPUS_ID:85096613598	10.4108/eai.28-6-2020.2297911	None	Conference Paper	Full Text
Scopus	gibbs sampling subjectively interesting tiles	SCOPUS_ID:85084259574	10.1007/978-3-030-44584-3_7	None	Conference Paper	Full Text
Scopus	a bayesian receiver for semiblind equalization in sparse underwater acoustic channels using bernoulli priors	SCOPUS_ID:85102837091	10.1109/ACCESS.2020.3020267	None	Article	Full Text
Scopus	asymmetries of the brazilian statesresponses to shocks in monetary and exchange rate policiesan assessment using a favar model	SCOPUS_ID:85086408318	10.1590/0103-6351/4643	None	Article	Full Text
Scopus	bayesian inference in nonparanormal graphical models	SCOPUS_ID:85083245031	10.1214/19-BA1159	None	Article	Full Text
Scopus	multidimensional information fusion in active sonar via the generalized labeled multi bernoulli filter	SCOPUS_ID:85096823751	10.1109/ACCESS.2020.3039347	None	Article	Full Text
Scopus	hierarchical dirichlet multinomial allocation model for multi source document clustering	SCOPUS_ID:85087277721	10.1109/ACCESS.2020.3002107	None	Article	Full Text
Scopus	bwgrbayesian whole genome regression	SCOPUS_ID:85079836927	10.1093/bioinformatics/btz794	None	Article	Full Text
Scopus	estimating the effectiveness of non pharmaceutical interventions on covid 1control in korea	SCOPUS_ID:85090376749	10.3346/JKMS.2020.35.E321	None	Article	Full Text
Scopus	dynamic quantile linear modelsa bayesian approach	SCOPUS_ID:85083243573	10.1214/19-BA1156	None	Article	Full Text
Scopus	bayesian computing in the undergraduate statistics curriculum	SCOPUS_ID:85098478069	10.1080/10691898.2020.1847008	None	Article	Full Text
Scopus	a phrase topic model based on distributed representation	SCOPUS_ID:85090921791	10.32604/CMC.2020.09780	None	Article	Full Text
Scopus	uncertainty decomposition in climate change impact assessmentsa bayesian perspective	SCOPUS_ID:85081276671	10.29220/CSAM.2020.27.1.109	None	Article	Full Text
Scopus	hierarchical species sampling models	SCOPUS_ID:85089515110	10.1214/19-BA1168	None	Article	Full Text
Scopus	semantics of higher order probabilistic programs with conditioning	SCOPUS_ID:85085951686	10.1145/3371125	None	Conference Paper	Full Text
Scopus	collaborative recommendation of temporally discounted tag based expertise for community question answering	SCOPUS_ID:85085738750	10.1007/978-3-030-47426-3_4	None	Conference Paper	Full Text
Scopus	multibugsa parallel implementation of the bugs modeling framework for faster bayesian inference	SCOPUS_ID:85092472296	10.18637/jss.v095.i07	None	Article	Full Text
Scopus	empirical bayes based on squared error loss and precautionary loss functions in sequential sampling plan	SCOPUS_ID:85082524564	10.1109/ACCESS.2020.2979872	None	Article	Full Text
Scopus	adversarial training methods for boltzmann machines	SCOPUS_ID:85078426012	10.1109/ACCESS.2019.2962758	None	Article	Full Text
Scopus	automatic dataset expansion with structured feature learning for human lying pose detection	SCOPUS_ID:85077251970	10.1109/ACCESS.2019.2962100	None	Article	Full Text
Scopus	topic modeling for short texts via word embedding and document correlation	SCOPUS_ID:85081063253	10.1109/ACCESS.2020.2973207	None	Article	Full Text
Scopus	on modeling the earthquake insurance data via a new member of the tx family	SCOPUS_ID:85092202069	10.1155/2020/7631495	None	Article	Full Text
Scopus	a unified bayesian model for generalized community detection in attribute networks	SCOPUS_ID:85091998191	10.1155/2020/5712815	None	Article	Full Text
Scopus	functional and whole regression based genome wide association analyses for weight measurements of chicken eggs	SCOPUS_ID:85084184659	10.3906/vet-1904-33	None	Article	Full Text
Scopus	delay optimization strategy for service cache and task offloading in three tier architecture mobile edge computing system	SCOPUS_ID:85102749439	10.1109/ACCESS.2020.3023771	None	Article	Full Text
Scopus	spatial and temporal patterns of dengue incidence in bhutana bayesian analysis	SCOPUS_ID:85086626331	10.1080/22221751.2020.1775497	None	Article	Full Text
Scopus	genetic correlations of fighting ability with somatic cells and longevity in cattle	SCOPUS_ID:85070103910	10.1017/S175173111900168X	None	Article	Full Text
Scopus	performance of hamiltonian monte carlo and no u turn sampler for estimating genetic parameters and breeding values	SCOPUS_ID:85076368182	10.1186/s12711-019-0515-1	None	Article	Full Text
Scopus	multi target localization and tracking using tdoa and aoa measurements based on gibbs glmb filtering	SCOPUS_ID:85076461085	10.3390/s19245437	None	Article	Full Text
Scopus	estimation of random effects model for longitudinal data with nonignorable missingness using gibbs sampling	SCOPUS_ID:85064039935	10.1007/s00180-019-00887-x	None	Article	Full Text
Scopus	multi sensor multi object tracking with the generalized labeled multi bernoulli filter	SCOPUS_ID:85075105364	10.1109/TSP.2019.2946023	None	Article	Full Text
Scopus	bayesian spatial analysis of cholangiocarcinoma in northeast thailand	SCOPUS_ID:85072924076	10.1038/s41598-019-50476-7	None	Article	Full Text
Scopus	a hybrid approach to inferring the internet of things for complex activity recognition	SCOPUS_ID:85075116946	10.1186/s13638-019-1553-7	None	Article	Full Text
Scopus	mcmc algorithm for bayesian heterogeneous coefficients of panel data model	SCOPUS_ID:85077998373	10.1088/1742-6596/1320/1/012014	None	Conference Paper	Full Text
Scopus	emotional contagion based social sentiment mining in social networks by introducing network communities	SCOPUS_ID:85075427567	10.1145/3357384.3357941	None	Conference Paper	Full Text
Scopus	keeping the balance—bridge sampling for marginal likelihood estimation in finite mixturemixture of experts and markov mixture models	SCOPUS_ID:85073348053	10.1214/19-BJPS446	None	Article	Full Text
Scopus	bugsnetan r package to facilitate the conduct and reporting of bayesian network meta analyses	SCOPUS_ID:85073716763	10.1186/s12874-019-0829-2	None	Article	Full Text
Scopus	bayesian quantile regression method to construct the low birth weight model	SCOPUS_ID:85074761066	10.1088/1742-6596/1245/1/012044	None	Conference Paper	Full Text
Scopus	adaptive local low rank matrix approximation for recommendation	SCOPUS_ID:85075547845	10.1145/3360488	None	Article	Full Text
Scopus	genetic variation in milk urea nitrogen concentration of dairy cattle and its implications for reducing urinary nitrogen excretion	SCOPUS_ID:85062230344	10.1017/S1751731119000235	None	Article	Full Text
Scopus	bayesian localization of cnv candidates in wgs data within minutes	SCOPUS_ID:85072623498	10.1186/s13015-019-0154-7	None	Article	Full Text
Scopus	heterogeneity in transmission parameters of hookworm infection within the baseline data from the tumikia study in kenya	SCOPUS_ID:85072180888	10.1186/s13071-019-3686-2	None	Article	Full Text
Scopus	convergence analysis of herded gibbs type sampling algorithmseffects of weight sharing	SCOPUS_ID:85060601952	10.1007/s11222-019-09852-6	None	Article	Full Text
Scopus	bayesian inference of p(x &ltyfor burr type xii distribution based on progressively first failure censored samples	SCOPUS_ID:85072339516	10.3390/math7090794	None	Article	Full Text
Scopus	prediction of structure and molecular interaction with dna of bvrra virulence associated regulatory protein of brucella	SCOPUS_ID:85071686262	10.3390/molecules24173137	None	Article	Full Text
Scopus	bayesian network parameter learning algorithm for target damage assessment	SCOPUS_ID:85071888607	10.1088/1757-899X/569/5/052014	None	Conference Paper	Full Text
Scopus	spatial clustering of notified tuberculosis in ethiopiaa nationwide study	SCOPUS_ID:85070524076	10.1371/journal.pone.0221027	None	Article	Full Text
Scopus	a tutorial on dirichlet process mixture modeling	SCOPUS_ID:85065733280	10.1016/j.jmp.2019.04.004	None	Article	Full Text
Scopus	engine noise separation through gibbs sampling in a hierarchical bayesian model	SCOPUS_ID:85064231108	10.1016/j.ymssp.2019.03.040	None	Article	Full Text
Scopus	dipartitea tool for detecting bipartite motifs by considering base interdependencies	SCOPUS_ID:85071506302	10.1371/journal.pone.0220207	None	Article	Full Text
Scopus	bayesian analysis of growthstem straightness and branching quality in full sib families of eucalyptus globulus	SCOPUS_ID:85073298051	10.1590/1678-4499.20180317	None	Article	Full Text
Scopus	estimating topic modeling performance with sharma mittal entropy	SCOPUS_ID:85068938471	10.3390/e21070660	None	Article	Full Text
Scopus	forest cover and climate as potential drivers for dengue fever in sumatra and kalimantan 2006–2016a spatiotemporal analysis	SCOPUS_ID:85066996830	10.1111/tmi.13248	None	Article	Full Text
Scopus	complete agglomerative hierarchy document’s clustering based on fuzzy luhn’s gibbs latent dirichlet allocation	SCOPUS_ID:85067946587	10.11591/ijece.v9i3.pp2103-2111	None	Article	Full Text
Scopus	improvement of lda algorithm based on microblog short text hotspot analysis	SCOPUS_ID:85067674985	10.1088/1742-6596/1187/4/042087	None	Conference Paper	Full Text
Scopus	novel bayesian approach to assess system availability using a threshold to censor data	SCOPUS_ID:85067024398	10.23940/ijpe.19.05.p7.13141325	None	Article	Full Text
Scopus	cluster matching for discrete data with multiple domains with out alignment of information	SCOPUS_ID:85071341913	10.35940/ijitee.F1138.0486S419	None	Article	Full Text
Scopus	fractal approach for determining the optimal number of topics in the field of topic modeling.	SCOPUS_ID:85064393688	10.1088/1742-6596/1163/1/012025	None	Conference Paper	Full Text
Scopus	gpu accelerated gibbs samplinga case study of the horseshoe probit model	SCOPUS_ID:85044206001	10.1007/s11222-018-9809-3	None	Article	Full Text
Scopus	learning causal structure from mixed data with missing values using gaussian copula models	SCOPUS_ID:85044072352	10.1007/s11222-018-9810-x	None	Article	Full Text
Scopus	prey availabilityenvironmental constraintsand aggregation dictate population distribution of an imperiled fish	SCOPUS_ID:85080992286	10.1002/ecs2.2634	None	Article	Full Text
Scopus	bayesian estimation on load model coefficients of zip and induction motor model	SCOPUS_ID:85061905190	10.3390/en12030547	None	Article	Full Text
Scopus	dynamically updated spatially varying parameterizations of hierarchical bayesian models for spatial data	SCOPUS_ID:85053562527	10.1080/10618600.2018.1482761	None	Article	Full Text
Scopus	bayesian inference for mixed model based genome wide analysis of expression quantitative trait loci by gibbs sampling	SCOPUS_ID:85066609508	10.3389/fgene.2019.00199	None	Review	Full Text
Scopus	dynamic topical community detection in social networka generative model approach	SCOPUS_ID:85068211474	10.1109/ACCESS.2019.2921824	None	Article	Full Text
Scopus	a joint model of place of residence (porand place of work (pow)making use of gibbs sampling technique to overcome arbitrary assumptions in contexts of data limitation	SCOPUS_ID:85077201706	10.5198/jtlu.2019.1624	None	Article	Full Text
Scopus	developing an adaptive language model for bahasa indonesia	SCOPUS_ID:85063005570	10.14569/IJACSA.2019.0100163	None	Article	Full Text
Scopus	a semantic community detection algorithm based on quantizing progress	SCOPUS_ID:85060539494	10.1155/2019/3475458	None	Article	Full Text
Scopus	optimal compromise between incompatible conditional probability distributionswith application to objective bayesian kriging	SCOPUS_ID:85068397985	10.1051/ps/2018023	None	Article	Full Text
Scopus	viterbi approximation of latent words language models for automatic speech recognition	SCOPUS_ID:85062417822	10.2197/ipsjjip.27.168	None	Article	Full Text
Scopus	bayesian estimation of a multilevel multidimensional item response model using auxiliary variables methodan exploration of the correlation between multiple latent variables and covariates in hierarchical data	SCOPUS_ID:85058142285	10.4310/SII.2019.v12.n1.a4	None	Article	Full Text
Scopus	estimates of genetic trends for daily milk yield and somatic cell score of primiparous holstein cattle in iran	SCOPUS_ID:85073260557	10.1080/09712119.2019.1663741	None	Article	Full Text
Scopus	trace class markov chains for the normal gamma bayesian shrinkage model	SCOPUS_ID:85062392711	10.1214/18-EJS1491	None	Article	Full Text
Scopus	a bayesian approach to mixed gamma regression models	SCOPUS_ID:85066746066	10.15446/RCE.V42N1.69334	None	Article	Full Text
Scopus	a network delay factor model based on the hidden markov model and latent dirichlet allocation	SCOPUS_ID:85077958700	10.1109/ACCESS.2019.2940636	None	Article	Full Text
Scopus	exploring the correlation between multiple latent variables and covariates in hierarchical data based on the multilevel multidimensional irt model	SCOPUS_ID:85074495166	10.3389/fpsyg.2019.02387	None	Article	Full Text
Scopus	research on topic detection and tracking for online news texts	SCOPUS_ID:85065859368	10.1109/ACCESS.2019.2914097	None	Article	Full Text
Scopus	hyperpriors for matérn fields with applications in bayesian inversion	SCOPUS_ID:85063094433	10.3934/ipi.2019001	None	Article	Full Text
Scopus	on privacy protection of latent dirichlet allocation model training	SCOPUS_ID:85074913097	10.24963/ijcai.2019/675	None	Conference Paper	Full Text
Scopus	a bayesian approach to estimate a linear regression model with aggregate data	SCOPUS_ID:85070193594	10.17713/ajs.v48i4.851	None	Article	Full Text
Scopus	bayesian zero inflated negative binomial regression based on pólya gamma mixtures	SCOPUS_ID:85069988741	10.1214/18-BA1132	None	Article	Full Text
Scopus	estimation of inbreeding effect on conception in czech holstein	SCOPUS_ID:85072703039	10.17221/154/2018-CJAS	None	Article	Full Text
Scopus	bayesian nonlinear latent variable models with mixed non normal variables and covariates for multi sample psychological data	SCOPUS_ID:85083290157	10.18187/PJSOR.V15I3.2689	None	Article	Full Text
Scopus	maternal effect on sports performance traits in horses	SCOPUS_ID:85072708412	10.17221/156/2018-CJAS	None	Article	Full Text
Scopus	dynamic shrinkage processes	SCOPUS_ID:85070455868	10.1111/rssb.12325	None	Article	Full Text
Scopus	fast bayesian variable selection for high dimensional linear modelsmarginal solo spike and slab priors	SCOPUS_ID:85067928539	10.1214/18-EJS1529	None	Article	Full Text
Scopus	financial latent dirichlet allocation (finlda)feature extraction in text and data mining for financial time series prediction	SCOPUS_ID:85067393429	10.1109/ACCESS.2019.2919993	None	Article	Full Text
Scopus	genetic association between sow longevity and social genetic effects on growth in pigs	SCOPUS_ID:85072070919	10.5713/ajas.18.0789	None	Article	Full Text
Scopus	investigation on presence of major gene for body weightfeed intake and feed efficiency using a segregation analyses in a mice population	SCOPUS_ID:85077509758	10.33988/auvfd.445947	None	Article	Full Text
Scopus	genetic parameters of milk fat to protein ratio in first three lactations of polish holstein friesian cows	SCOPUS_ID:85070382519	10.22358/jafs/105624/2019	None	Article	Full Text
Scopus	learnable markov chain monte carlo sampling methods for lattice gaussian distribution	SCOPUS_ID:85069763276	10.1109/ACCESS.2019.2925530	None	Article	Full Text
Scopus	genetic correlations among selected traits in canadian holsteins	SCOPUS_ID:85075827895	10.1139/cjas-2018-0190	None	Article	Full Text
Scopus	efficient bayesian analysis of occupancy models with logit link functions	SCOPUS_ID:85061048732	10.1002/ece3.4850	None	Article	Full Text
Scopus	siclonefitbayesian inference of population structuregenotypeand phylogeny of tumor clones from single cell genome sequencing data	SCOPUS_ID:85074446673	10.1101/gr.243121.118	None	Article	Full Text
Scopus	unsupervised bayesian inference to fuse biosignal sensory estimates for personalizing care	SCOPUS_ID:85048150032	10.1109/JBHI.2018.2820054	None	Article	Full Text
Scopus	a partially function to topic model for protein function prediction	SCOPUS_ID:85059267802	10.1186/s12864-018-5276-7	None	Article	Full Text
Scopus	determination of factorsa with motor complications frequency in people with early parkinson's diseasebayesian method for zero inflated poisson pegression	SCOPUS_ID:85058319876	10.1088/1742-6596/1108/1/012021	None	Conference Paper	Full Text
Scopus	network partitioning algorithms as cooperative games	SCOPUS_ID:85070918437	10.1186/s40649-018-0059-5	None	Article	Full Text
Scopus	lcda fast contrastive divergence based algorithm for restricted boltzmann machine	SCOPUS_ID:85054015590	10.1016/j.neunet.2018.08.018	None	Article	Full Text
Scopus	learning based joint configuration for cellular networks	SCOPUS_ID:85048562209	10.1109/JIOT.2018.2846723	None	Article	Full Text
Scopus	adaptive independent sticky mcmc algorithms	SCOPUS_ID:85040464639	10.1186/s13634-017-0524-6	None	Article	Full Text
Scopus	a novel customized fars recommendation algorithm based on search	SCOPUS_ID:85057498912	10.1088/1757-899X/435/1/012035	None	Conference Paper	Full Text
Scopus	reliability prediction of the axial ultimate bearing capacity of pilesa hierarchical bayesian method	SCOPUS_ID:85057147604	10.1177/1687814018811054	None	Article	Full Text
Scopus	probabilistic power flow based on slice sampling for distribution network containing distributed generations	SCOPUS_ID:85056355407	10.1088/1755-1315/188/1/012088	None	Conference Paper	Full Text
Scopus	bayesian analysis of random regression models to model test day somatic cell score of primiparous holstein cattle in iran	SCOPUS_ID:85030554788	10.1080/09712119.2017.1386107	None	Article	Full Text
Scopus	gpu accelerated hierarchical bayesian estimation of luminosity functions using flux limited observations with photometric noise	SCOPUS_ID:85056187465	10.1016/j.ascom.2018.10.004	None	Article	Full Text
Scopus	on the bernoulli mixture model for bidikmisi scholarship classification with bayesian mcmc	SCOPUS_ID:85054554265	10.1088/1742-6596/1090/1/012072	None	Conference Paper	Full Text
Scopus	analysis of clinical malaria disease patterns and trends in vietnam 2002011medical and health sciences 111public health and health services	SCOPUS_ID:85053528747	10.1186/s12936-018-2478-z	None	Article	Full Text
Scopus	learning methods for dynamic topic modeling in automated behavior analysis	SCOPUS_ID:85030773240	10.1109/TNNLS.2017.2735364	None	Article	Full Text
Scopus	genetic parameters for marbling and body score in anglonubian goats using bayesian inference via threshold and linear models	SCOPUS_ID:85052569645	10.5713/ajas.17.0490	None	Article	Full Text
Scopus	estimating wildfire growth from noisy and incomplete incident data using a state space model	SCOPUS_ID:85047416442	10.1007/s10651-018-0407-5	None	Article	Full Text
Scopus	a combinational lda based topic model for user interest inference of energy efficient iptv service in smart building	SCOPUS_ID:85052796160	10.1109/ACCESS.2018.2868163	None	Article	Full Text
Scopus	optimal clustering with missing values	SCOPUS_ID:85056143951	10.1145/3233547.3233687	None	Conference Paper	Full Text
Scopus	optimal bayesian classification with missing values	SCOPUS_ID:85048639281	10.1109/TSP.2018.2847660	None	Article	Full Text
Scopus	geostatistical modelling of cyclic and rhythmic facies architectures	SCOPUS_ID:85045123606	10.1007/s11004-018-9737-y	None	Article	Full Text
Scopus	outliers detection in inar (1time series	SCOPUS_ID:85051385728	10.1088/1742-6596/1053/1/012094	None	Conference Paper	Full Text
Scopus	bayesian estimates of genetic parameters and genetic trends for morphometric traits and their relationship with yearling weight in moghani sheep	SCOPUS_ID:85041345975	10.1080/1828051X.2017.1403296	None	Article	Full Text
Scopus	a regional topic model using hybrid stochastic variational gibbs sampling for real time video mining	SCOPUS_ID:85050319148	10.3390/a11070097	None	Article	Full Text
Scopus	how is driving volatility related to intersection safetya bayesian heterogeneity based analysis of instrumented vehicles data	SCOPUS_ID:85047600880	10.1016/j.trc.2018.05.017	None	Article	Full Text
Scopus	bayesian fusion of physiological measurements using a signal quality extension	SCOPUS_ID:85049744434	10.1088/1361-6579/aac856	None	Article	Full Text
Scopus	coreprobea novel algorithm for estimating relative abundance based on metagenomic reads	SCOPUS_ID:85048813151	10.3390/genes9060313	None	Article	Full Text
Scopus	a comparison of truncated and time weighted plackett luce models for probabilistic forecasting of formula one results	SCOPUS_ID:85044402524	10.1214/17-BA1048	None	Article	Full Text
Scopus	infinite bayesian one class support vector machine based on dirichlet process mixture clustering	SCOPUS_ID:85042353805	10.1016/j.patcog.2018.01.006	None	Article	Full Text
Scopus	bayesian analysis of rna seq data using a family of negative binomial models	SCOPUS_ID:85044433490	10.1214/17-BA1055	None	Article	Full Text
Scopus	research on coalescence and probabilistic failure physics modeling of coplanar semiellipse cracks	SCOPUS_ID:85048296533	10.1051/matecconf/201816901032	None	Conference Paper	Full Text
